source,target
bayle,evil
bayle,skepticism
bayle,toleration
beardsley-aesthetics,art-definition
beardsley-aesthetics,intention
beardsley-aesthetics,meaning
beardsley-aesthetics,music
beardsley-aesthetics,speech-acts
beardsley-aesthetics,types-tokens
beauvoir,existentialism
beauvoir,feminism-approaches
beauvoir,femapproach-analy-cont
beauvoir,femapproach-prag-cont
beauvoir,feminism-aesthetics
beauvoir,feminism-ethics
beauvoir,feminism-femhist
beauvoir,feminism-metaphysics
beauvoir,feminism-class
beauvoir,feminist-power
beauvoir,feminism-gender
beauvoir,hegel
beauvoir,marriage
beauvoir,marx
beauvoir,merleau-ponty
beauvoir,phenomenology
beauvoir,sartre
behaviorism,cognitive-science
behaviorism,connectionism
behaviorism,qualia
belief,propositions
belief,indexicals
belief,mental-representation
belief,language-thought
belief,connectionism
belief,behaviorism
belief,functionalism
belief,physicalism
belief,davidson
belief,functionalism
belief,materialism-eliminative
belief,hume
belief,prop-attitude-reports
belief,knowledge-analysis
belief,memory
belief,delusion
belief,propositions-structured
belief,content-externalism
belief,content-narrow
belief,prop-attitude-reports
belief,behaviorism
belief,ethics-belief
belief,formal-belief
belief,cognition-animal
belief,cognitive-science
belief,compositionality
belief,connectionism
belief,consciousness
belief,consciousness-intentionality
belief,davidson
belief,delusion
belief,desire
belief,dispositions
belief,functionalism
belief,intentionality
belief,language-thought
belief,logic-belief-revision
belief,materialism-eliminative
belief,memory
belief,mental-causation
belief,content-causal
belief,content-externalism
belief,content-narrow
belief,content-nonconceptual
belief,content-teleological
belief,mental-representation
belief,computational-mind
belief,physicalism
belief,prop-attitude-reports
belief,propositions
belief,propositions-singular
belief,propositions-structured
ethics-belief,materialism-eliminative
ethics-belief,knowledge-value
ethics-belief,evidence
ethics-belief,basing-epistemic
ethics-belief,pragmatism
ethics-belief,pascal
ethics-belief,pascal-wager
ethics-belief,pragmatic-belief-god
ethics-belief,justep-foundational
ethics-belief,fideism
ethics-belief,fideism
ethics-belief,basing-epistemic
ethics-belief,evidence
ethics-belief,fideism
ethics-belief,justep-foundational
ethics-belief,knowledge-value
ethics-belief,language-thought
ethics-belief,materialism-eliminative
ethics-belief,pascal
ethics-belief,pascal-wager
ethics-belief,pragmatic-belief-god
ethics-belief,pragmatism
ethics-belief,self-deception
formal-belief,propositions-structured
formal-belief,probability-interpret
formal-belief,epistemology
formal-belief,vagueness
formal-belief,logic-epistemic
formal-belief,logic-nonmonotonic
formal-belief,epistemology
formal-belief,logic-epistemic
formal-belief,logic-nonmonotonic
formal-belief,probability-interpret
formal-belief,propositions-structured
formal-belief,vagueness
bell-theorem,qm-bohm
bell-theorem,kochen-specker
bell-theorem,qt-epr
bell-theorem,qm
bell-theorem,qm-bohm
bell-theorem,kochen-specker
bell-theorem,qt-epr
principle-beneficence,consequentialism
principle-beneficence,cosmopolitanism
principle-beneficence,justice-healthcareaccess
principle-beneficence,theory-bioethics
principle-beneficence,ethics-business
principle-beneficence,hume
principle-beneficence,kant
principle-beneficence,paternalism
principle-beneficence,publichealth-ethics
bergson,deleuze
bergson,husserl
bergson,james
bergson,life
bergson,memory
bergson,merleau-ponty
bergson,mysticism
bergson,nothingness
bergson,phenomenology
bergson,plotinus
berkeley,descartes
berkeley,hume
berkeley,locke
berkeley,malebranche
berlin,ayer
berlin,berkeley
berlin,bosanquet
berlin,bradley
berlin,categories
berlin,causation-metaphysics
berlin,collingwood
berlin,determinism-causal
berlin,dilthey
berlin,enlightenment
berlin,equality
berlin,johann-fichte
berlin,freewill
berlin,green
berlin,hamann
berlin,hegel
berlin,herder
berlin,history
berlin,hume
berlin,kant
berlin,liberalism
berlin,libertarianism
berlin,liberty-positive-negative
berlin,machiavelli
berlin,marx
berlin,mill
berlin,montesquieu
berlin,moore
berlin,nationalism
berlin,nominalism-metaphysics
berlin,universals-medieval
berlin,value-pluralism
berlin,vico
berlin,vienna-circle
berlin,weber
berlin,williams-bernard
berlin,wittgenstein
binarium,aquinas
binarium,bonaventure
binarium,duns-scotus
binarium,giles
binarium,godfrey
binarium,medieval-philosophy
biology-individual,altruism-biological
biology-individual,aristotle-biology
biology-individual,darwinism
biology-individual,biodiversity
biology-individual,evolution
biology-individual,gene
biology-individual,evolutionary-genetics
biology-individual,life
biology-individual,selection-units
biology-individual,replication
biology-individual,biology-self
biology-individual,sociobiology
biology-individual,sortals
biology-individual,species
biology-philosophy,adaptationism
biology-philosophy,altruism-biological
biology-philosophy,biology-individual
biology-philosophy,biology-philosophy
biology-philosophy,conservation-biology
biology-philosophy,creationism
biology-philosophy,darwinism
biology-philosophy,epigenesis
biology-philosophy,ecology
biology-philosophy,biodiversity
biology-philosophy,evolution
biology-philosophy,evolution-cultural
biology-philosophy,fitness
biology-philosophy,gene
biology-philosophy,evolutionary-genetics
biology-philosophy,genotype-phenotype
biology-philosophy,molecular-genetics
biology-philosophy,population-genetics
biology-philosophy,heredity
biology-philosophy,human-genome
biology-philosophy,information-biological
biology-philosophy,innate-acquired
biology-philosophy,life
biology-philosophy,molecular-biology
biology-philosophy,natural-selection
biology-philosophy,selection-units
biology-philosophy,neuroscience
biology-philosophy,evolutionary-psychology
biology-philosophy,reduction-biology
biology-philosophy,replication
biology-philosophy,biology-self
biology-philosophy,sociobiology
biology-philosophy,species
biology-philosophy,teleology-biology
bodin,aristotle
bodin,constitutionalism
bodin,history
bodin,hobbes
bodin,locke
bodin,machiavelli
bodin,montesquieu
bodin,plato
bodin,republicanism
bodin,rights
bodin,sovereignty
boethius,alexander-aphrodisias
boethius,augustine
boethius,freewill
boethius,free-will-foreknowledge
boethius,medieval-philosophy
boethius,medieval-literary
boethius,modality-medieval
boethius,medieval-syllogism
boethius,universals-medieval
bohr-correspondence,physics-interrelate
bohr-correspondence,qm-copenhagen
bohr-correspondence,qm-decoherence
bohr-correspondence,qt-epr
bohr-correspondence,qt-uncertainty
bolzano,analysis
bolzano,bolzano-logic
bolzano,frege
bolzano,husserl
bolzano,logical-consequence
bolzano,logical-truth
bolzano,model-theory
bolzano,phenomenology
bolzano,propositions
bolzano,set-theory
bolzano,settheory-early
bolzano-logic,bolzano
bolzano-logic,husserl
bolzano-logic,tarski
bonaventure,anselm
bonaventure,aristotle
bonaventure,augustine
bonaventure,illumination
bonaventure,epistemology
bonaventure,existence
bonaventure,faith
bonaventure,metaphysics
bonaventure,truth
boole,algebra
boole,algebra-logic-tradition
boole,boolalg-math
boolalg-math,algebra
boolalg-math,consequence-algebraic
boolalg-math,model-theory
boolalg-math,set-theory
bosanquet,bradley
bosanquet,liberalism
boundary,change
boundary,continuity
boundary,determinate-determinables
boundary,mereology
boundary,realism
boundary,sorites-paradox
boundary,spacetime-holearg
boundary,vagueness
boyle,cambridge-platonists
boyle,afterlife
boyle,arnauld
boyle,atheism-agnosticism
boyle,bayle
boyle,descartes
boyle,gassendi
boyle,hume
boyle,kant
boyle,laws-of-nature
boyle,leibniz
boyle,malebranche
boyle,mental-imagery
boyle,miracles
boyle,omnipotence
boyle,ontological-arguments
boyle,pascal
boyle,perception-problem
boyle,plato
boyle,providence-divine
boyle,spinoza
bradley,bosanquet
bradley,frege
bradley,green
bradley,hegel
bradley,moore
bradley,russell
bradley,truth-identity
brain-vat,descartes
brain-vat,closure-epistemic
brain-vat,content-externalism
brain-vat,skepticism
brentano,reism
brentano,brentano-judgement
brentano,brentano-judgement
brentano,consciousness-intentionality
brentano,husserl
brentano,intentionality
brentano,lvov-warsaw
brentano,marty
brentano,meinong
brentano,phenomenology
brentano,reism
brentano,stumpf
brentano-judgement,brentano
brentano-judgement,assertion
brentano-judgement,brentano
brentano-judgement,propositions
brentano-judgement,reism
brentano-judgement,square
brentano-judgement,truth-correspondence
broad,consciousness-temporal
broad,properties-emergent
broad,incompatibilism-arguments
broad,induction-problem
broad,perception-problem
broad,qualia-knowledge
broad,philosophy-religion
broad,sense-data
broad,spacetime-bebecome
broad,time
broad,value-theory
brouwer,intuitionistic-logic-development
brouwer,logic-classical
brouwer,logic-intuitionistic
brouwer,mathematics-constructive
brouwer,platonism
buber,dilthey
buber,education-philosophy
buber,nietzsche
buber,rosenzweig
buber,wilhelm-wundt
buridan,insolubles
buridan,medieval-philosophy
buridan,medieval-literary
buridan,modality-medieval
buridan,autrecourt
buridan,ockham
buridan,peter-spain
buridan,sophismata
buridan,medieval-terms
buridan,universals-medieval
burke,berkeley
burke,natural-law-ethics
burke,locke
burley,alyngton
burley,medieval-categories
burley,ockham
burley,paul-venice
burley,relations-medieval
burley,universals-medieval
burley,wyclif
byzantine-philosophy,afterlife
byzantine-philosophy,alexander-aphrodisias
byzantine-philosophy,aristotle
byzantine-philosophy,aristotle-commentators
byzantine-philosophy,aristotle-logic
byzantine-philosophy,aristotle-natphil
byzantine-philosophy,metaphysics
byzantine-philosophy,plato
byzantine-philosophy,plato-metaphysics
byzantine-philosophy,plotinus
byzantine-philosophy,porphyry
byzantine-philosophy,realism
byzantine-philosophy,universals-medieval
cambridge-platonists,conway
cambridge-platonists,henry-more
campanella,galileo
campanella,machiavelli
campanella,telesio
carneades,arcesilaus
carneades,philo-larissa
carneades,skepticism-ancient
carneades,stoicism
cassirer,einstein-philscience
cassirer,genrel-early
cassirer,kant
cassirer,natorp
cassirer,vienna-circle
categories,aristotle-metaphysics
categories,husserl
categories,ingarden
categories,kant
categories,metaphysics
categories,russell
categories,sortals
medieval-categories,analogy-medieval
medieval-categories,binarium
medieval-categories,categories
category-theory,logic-classical
category-theory,philosophy-mathematics
category-theory,set-theory
causation-backwards,causation-process
causation-backwards,spacetime-bebecome
causation-backwards,time
causation-backwards,time-travel-phys
causation-process,causation-counterfactual
causation-process,causation-probabilistic
causation-process,causation-metaphysics
causation-process,physics-Rpcc
causation-process,russell
causation-counterfactual,causation-process
causation-counterfactual,causation-probabilistic
causation-counterfactual,determinism-causal
causation-counterfactual,events
causation-counterfactual,facts
causation-counterfactual,hume
causation-counterfactual,implicature
causation-counterfactual,intrinsic-extrinsic
causation-counterfactual,probability-interpret
causation-counterfactual,rationalism-empiricism
causation-counterfactual,scientific-explanation
causation-counterfactual,time-thermo
causation-law,causation-counterfactual
causation-law,causation-probabilistic
causation-law,causation-metaphysics
causation-law,moral-responsibility
causation-law,risk
causation-mani,causation-process
causation-mani,causation-counterfactual
causation-mani,causation-probabilistic
causation-medieval,buridan
causation-medieval,duns-scotus
causation-medieval,marsilius-inghen
causation-medieval,ockham
causation-medieval,olivi
causation-medieval,nicole-oresme
causation-metaphysics,causation-mani
causation-metaphysics,causation-backwards
causation-metaphysics,causation-process
causation-metaphysics,causation-counterfactual
causation-metaphysics,causation-law
causation-metaphysics,causation-probabilistic
causation-metaphysics,decision-causal
causation-metaphysics,determinism-causal
causation-metaphysics,events
causation-metaphysics,hume
causation-metaphysics,laws-of-nature
causation-metaphysics,mental-causation
causation-metaphysics,metaphysics
causation-metaphysics,physics-Rpcc
causation-metaphysics,probability-interpret
causation-metaphysics,properties
causation-metaphysics,time
causation-metaphysics,time-travel-phys
causation-metaphysics,tropes
causation-probabilistic,causation-mani
causation-probabilistic,causation-backwards
causation-probabilistic,causation-process
causation-probabilistic,causation-counterfactual
causation-probabilistic,causation-law
causation-probabilistic,causation-metaphysics
causation-probabilistic,decision-causal
causation-probabilistic,determinism-causal
causation-probabilistic,events
causation-probabilistic,facts
causation-probabilistic,hume
causation-probabilistic,kant-hume-causality
causation-probabilistic,mill
causation-probabilistic,physics-Rpcc
causation-probabilistic,probability-interpret
causation-probabilistic,properties
causation-probabilistic,qm
causation-probabilistic,qm-action-distance
causation-probabilistic,qt-epr
causation-probabilistic,reichenbach
causation-probabilistic,scientific-explanation
causation-probabilistic,paradox-simpson
causation-probabilistic,time
margaret-cavendish,concepts-god
margaret-cavendish,hume
margaret-cavendish,naturalism
margaret-cavendish,occasionalism
margaret-cavendish,physicalism
margaret-cavendish,scientific-explanation
certainty,descartes-epistemology
certainty,epistemology
certainty,knowledge-analysis
certainty,knowledge-acquaindescrip
chance-randomness,probability-interpret
chance-randomness,bell-theorem
chance-randomness,probability-interpret
chance-randomness,determinism-causal
chance-randomness,bell-theorem
chance-randomness,chaos
chance-randomness,computability
chance-randomness,determinism-causal
chance-randomness,epistemology-bayesian
chance-randomness,david-lewis
chance-randomness,probability-interpret
chance-randomness,statphys-statmech
chance-randomness,time-thermo
change,aristotle-metaphysics
change,hegel
change,heraclitus
change,intrinsic-extrinsic
change,logic-paraconsistent
change,ernst-mach
change,mathematics-inconsistent
change,mctaggart
change,newton-philosophy
change,newton-stm
change,parmenides
change,spacetime-bebecome
change,time
change,paradox-zeno
chaos,spacetime-convensimul
chaos,vienna-circle
chaos,models-science
chaos,thomas-kuhn
chaos,scientific-realism
chaos,models-science
chaos,qm
chaos,qt-measurement
chaos,scientific-realism
chaos,scientific-explanation
chaos,determinism-causal
chaos,mind-identity
chaos,thomas-kuhn
chaos,models-science
chaos,qm
chaos,qt-measurement
chaos,scientific-realism
chaos,vienna-circle
moral-character,aristotle-ethics
moral-character,mill
moral-character,moral-psych-emp
moral-character,ethics-virtue
moral-character,aristotle-ethics
moral-character,ethics-virtue
moral-character,moral-psych-emp
walter-chatton,aquinas
walter-chatton,auriol
walter-chatton,duns-scotus
walter-chatton,free-will-foreknowledge
walter-chatton,medieval-futcont
walter-chatton,medieval-philosophy
walter-chatton,medieval-literary
walter-chatton,modality-medieval
walter-chatton,ockham
walter-chatton,relations-medieval
walter-chatton,universals-medieval
childhood,feminism-ethics
childhood,rights-children
childhood,children
childhood,innateness-language
childhood,innateness-history
childhood,parenthood
childhood,rights-children
children,childhood
chinese-room,consciousness-intentionality
chinese-room,properties-emergent
chinese-room,epiphenomenalism
chinese-room,functionalism
chinese-room,information-biological
chinese-room,content-causal
chinese-room,mental-representation
chinese-room,multiple-realizability
chinese-room,neuroscience
chinese-room,other-minds
chinese-room,thought-experiment
chinese-room,turing
chinese-room,turing-test
chisholm,brentano
chisholm,categories
chisholm,epistemology
chisholm,epistemology-naturalized
chisholm,events
chisholm,freewill
chisholm,identity-time
chisholm,identity-transworld
chisholm,intentionality
chisholm,logic-deontic
chisholm,perception-problem
chisholm,self-knowledge
chisholm,sense-data
chisholm,value-intrinsic-extrinsic
axiom-choice,epsilon-calculus
axiom-choice,goedel
axiom-choice,category-theory
axiom-choice,goedel
axiom-choice,intuitionistic-logic-development
axiom-choice,logic-intuitionistic
axiom-choice,mathematics-constructive
axiom-choice,set-theory-constructive
dynamic-choice,economics
dynamic-choice,practical-reason
dynamic-choice,value-pluralism
christiantheology-philosophy,aquinas
christiantheology-philosophy,augustine
christiantheology-philosophy,cosmological-argument
christiantheology-philosophy,descartes-ontological
christiantheology-philosophy,faith
christiantheology-philosophy,moral-arguments-god
christiantheology-philosophy,ontological-arguments
christiantheology-philosophy,teleological-arguments
church-turing,computing-history
church-turing,turing
church-turing,turing-machine
citizenship,cosmopolitanism
citizenship,democracy
citizenship,identity-politics
citizenship,liberalism
citizenship,nationalism
citizenship,republicanism
civic-education,moral-character
civic-education,citizenship
civic-education,cosmopolitanism
civic-education,democracy
civic-education,ethics-virtue
civic-education,mill
civic-education,rousseau
humanism-civic,communitarianism
humanism-civic,liberalism
humanism-civic,machiavelli
humanism-civic,republicanism
civil-disobedience,civil-rights
civil-disobedience,legal-obligation
civil-disobedience,punishment
civil-disobedience,socrates
civil-disobedience,terrorism
civil-disobedience,thoreau
civil-rights,affirmative-action
civil-rights,democracy
civil-rights,feminism-law
civil-rights,homosexuality
civil-rights,liberalism
civil-rights,political-representation
civil-rights,rights-group
civil-rights,rights-human
civil-rights,social-minimum
clarke,collins
clarke,cosmological-argument
clarke,eternity
clarke,divine-freedom
clarke,freewill
clarke,concepts-god
clarke,hobbes
clarke,hume-freewill
clarke,hume-religion
clarke,leibniz
clarke,locke
clarke,miracles
clarke,naturalism
clarke,newton
clarke,newton-philosophy
clarke,spinoza
clarke,trinity
language-india,language-india
language-india,perception-india
language-india,kumaarila
language-india,madhyamaka
perception-india,early-modern-india
perception-india,content-nonconceptual
perception-india,mental-representation
perception-india,mind-indian-buddhism
perception-india,nagarjuna
perception-india,perception-episprob
perception-india,perception-contents
cloning,feminism-family
cloning,identity-personal
cockburn,clarke
cockburn,locke
cockburn,scottish-18th
coercion,aquinas-moral-political
coercion,exploitation
coercion,hobbes-moral
coercion,legal-obligation
coercion,liberty-positive-negative
coercion,locke-political
coercion,mill-moral-political
coercion,punishment
coercion,legal-punishment
cognition-animal,consciousness-animal
cognition-animal,cognitive-science
cognition-animal,emotion
cognition-animal,other-minds
cognition-animal,moral-animal
cognition-animal,practical-reason
cognition-animal,behaviorism
cognition-animal,pragmatics
cognition-animal,folkpsych-theory
cognition-animal,folkpsych-simulation
cognition-animal,altruism-biological
cognition-animal,altruism-biological
cognition-animal,moral-animal
cognition-animal,behaviorism
cognition-animal,cognitive-science
cognition-animal,consciousness-animal
cognition-animal,emotion
cognition-animal,folkpsych-theory
cognition-animal,folkpsych-simulation
cognition-animal,moral-psych-emp
cognition-animal,other-minds
cognition-animal,physics-experiment
cognition-animal,practical-reason
cognition-animal,pragmatics
cognitive-science,behaviorism
cognitive-science,logic-ai
cognitive-science,connectionism
cognitive-science,mental-representation
cognitive-science,logic-classical
cognitive-science,language-thought
cognitive-science,connectionism
cognitive-science,mental-imagery
cognitive-science,folkpsych-theory
cognitive-science,mental-representation
cognitive-science,content-externalism
cognitive-science,mind-identity
cognitive-science,multiple-realizability
cognitive-science,materialism-eliminative
cognitive-science,freewill
cognitive-science,moral-psych-emp
cognitive-science,life-meaning
cognitive-science,emotion
cognitive-science,mental-illness
cognitive-science,computational-mind
cognitive-science,emotion
cognitive-science,consciousness-representational
cognitive-science,neuroscience
cognitive-science,scientific-explanation
cognitive-science,mind-identity
cognitive-science,behaviorism
cognitive-science,concepts
cognitive-science,connectionism
cognitive-science,consciousness
cognitive-science,emotion
cognitive-science,folkpsych-theory
cognitive-science,folkpsych-simulation
cognitive-science,mind-identity
cognitive-science,innate-acquired
cognitive-science,intentionality
cognitive-science,language-thought
cognitive-science,memory
cognitive-science,content-causal
cognitive-science,mental-imagery
cognitive-science,mental-representation
cognitive-science,computational-mind
cognitive-science,modularity-mind
cognitive-science,neuroscience
cognitive-science,prop-attitude-reports
moral-cognitivism,truth-deflationary
moral-cognitivism,moral-non-naturalism
cohen,buber
cohen,cassirer
cohen,hermann-helmholtz
cohen,kant
cohen,kant-moral
cohen,kant-spacetime
cohen,friedrich-lange
cohen,monotheism
cohen,natorp
cohen,psychologism
cohen,rosenzweig
collingwood,collingwood-aesthetics
collingwood,action
collingwood,collingwood-aesthetics
collingwood,davidson
collingwood,gadamer
collingwood,mental-causation
collingwood-aesthetics,collingwood
collingwood-aesthetics,croce-aesthetics
collingwood-aesthetics,davidson
collingwood-aesthetics,wittgenstein
collingwood-aesthetics,wittgenstein-aesthetics
collins,analogy-medieval
collins,bayle
collins,berkeley
collins,cambridge-platonists
collins,clarke
collins,consciousness
collins,determinism-causal
collins,properties-emergent
collins,freewill
collins,free-will-foreknowledge
collins,hobbes
collins,locke
collins,identity-personal
colonialism,authority
colonialism,coercion
colonialism,exploitation
colonialism,legitimacy
colonialism,liberalism
colonialism,political-representation
colonialism,secession
colonialism,sovereignty
color,concepts
color,descartes
color,locke
color,qualia
color,realism
common-knowledge,game-theory
common-knowledge,prisoner-dilemma
communitarianism,citizenship
communitarianism,liberalism
communitarianism,nationalism
comparphil-chiwes,confucius
comparphil-chiwes,mencius
comparphil-chiwes,mohism
comparphil-chiwes,taoism
comparphil-chiwes,zhuangzi
compatibilism,action
compatibilism,causation-probabilistic
compatibilism,causation-metaphysics
compatibilism,determinism-causal
compatibilism,divine-freedom
compatibilism,freewill
compatibilism,free-will-foreknowledge
compatibilism,incompatibilism-theories
compatibilism,incompatibilism-arguments
compatibilism,moral-responsibility
compositionality,language-thought
compositionality,connectionism
compositionality,prop-attitude-reports
compositionality,anaphora
compositionality,conditionals
compositionality,connectionism
compositionality,frege
compositionality,language-thought
compositionality,logical-form
compositionality,meaning
compositionality,pragmatics
compositionality,prop-attitude-reports
compositionality,reference
computability,church-turing
computability,recursive-functions
computability,goedel
computability,set-theory
computability,turing
computability,turing-machine
computation-physicalsystems,church-turing
computation-physicalsystems,computability
computation-physicalsystems,computing-history
computation-physicalsystems,recursive-functions
computation-physicalsystems,philosophy-mathematics
computation-physicalsystems,computational-mind
computation-physicalsystems,models-science
computation-physicalsystems,qt-quantcomp
computation-physicalsystems,qt-entangle
computation-physicalsystems,turing-machine
ethics-computer,privacy
ethics-computer,property
